ID	Village_Name	Village_Name_Alternative	Family	Subgroup	Municipality	State	Latitude	Longitude	ISO639P3code	Glottocode	Glottolog_Name	Glottolog_Level	Glottolog_Super	Glottolog_Subgroup	Glottolog_Latitude	Glottolog_Longitude	josserand_group	Josserand_Subgroup	Josserand_Code	Inali_Subgroup	Inali_Endonym_Ort	Inali_Endonym_Ipa	Egland_Name	Egland_Perc	Egland_Level	Egland_Super	Mtree_Name	Mtree_Code	Mtree_Codealt	Mtree_Latitude	Mtree_Longitude	Mtree_Comments	Coordinate_Comparison	CLDF_Name	Village_Name_Normalized	Comments
	Santa Catarina Ocotlán				San Juan Bautista Coixtlahuaca	Oaxaca														mixteco del noreste	da’an davi	[ðãʔã ðaβi]												SantaCatarinaOcotlan	santa catarina ocotlan	
	Santa Catarina Río Delgado				San Pedro y San Pablo Teposcolula	Oaxaca														mixteco del norte bajo	tu’un savi	[tũʔũ saβi]												SantaCatarinaRioDelgado	santa catarina rio delgado	
	Santa Catarina Tayata				Santa Catarina Tayata	Oaxaca														mixteco central	tu’un savi	[tũʔũ saβi]												SantaCatarinaTayata	santa catarina tayata	
	Santa Catarina Yucuni				San Juan Tamazola	Oaxaca														mixteco de San Juan Tamazola	tnu’un davi	[tnũʔũ ðaβi]												SantaCatarinaYucuni	santa catarina yucuni	
	Santa Catarina Yutandoo				Tezoatlán de Segura y Luna	Oaxaca														mixteco del noroeste central bajo	tu’un javi	[tũʔũ xaβi]												SantaCatarinaYutandoo	santa catarina yutandoo	
	Santa Catarina Yuxia				Chalcatongo de Hidalgo	Oaxaca														mixteco del sur bajo	sahin sau	[sahin sau]												SantaCatarinaYuxia	santa catarina yuxia	
	Santa Cruz				Copanatoyac	Guerrero														mixteco de Coapanatoyac	tno’on sawi ~ tu’un savi	[tnõʔõ sawi] ~ [tũʔũ saβi]												SantaCruz	santa cruz	
	Santa Cruz				Xalpatláhuac	Guerrero														mixteco de Guerrero central alto	tno̱’on sávi̱	[tnõʔõ saβi˨]												SantaCruz	santa cruz	
	Santa Cruz				San Miguel Ahuehuetitlán	Oaxaca														mixteco del oeste alto	tu’un da’vi	[tũʔũ ðaʔβi]												SantaCruz	santa cruz	
	Santa Cruz				San Juan Bautista Cuicatlán	Oaxaca														mixteco de Cañada bajo	tu’un savi	[tũʔũ saβi]												SantaCruz	santa cruz	
	Santa Cruz				San Mateo Peñasco	Oaxaca														mixteco de San Mateo Peñasco	tu’un savi	[tũʔũ saβi]												SantaCruz	santa cruz	
	Santa Cruz				San Miguel Amatitlán	Oaxaca														mixteco del noroeste	tu’un savi	[tũʔũ saβi]												SantaCruz	santa cruz	
	Santa Cruz				San Simón Zahuatlán	Oaxaca														mixteco del noroeste	tu’un savi	[tũʔũ saβi]												SantaCruz	santa cruz	
	Santa Cruz				Santa Catarina Mechoacán	Oaxaca														mixteco de Oaxaca de la costa central	tu’un savi	[tũʔũ saβi]												SantaCruz	santa cruz	
	Santa Cruz				Tlalixtaquilla de Maldonado	Guerrero														mixteco de Tlalixtaquilla de Maldonado	tu’un savi de	[tũʔũ saβi]												SantaCruz	santa cruz	
	Santa Cruz (Barrio Santa Cruz)				San Antonio Sinicahua	Oaxaca														mixteco de San Antonio Sinicahua	tu’un savi	[tũʔũ saβi]												SantaCruzBarrioSantaCruz	santa cruz (barrio santa cruz)	
	Santa Cruz (Santa Cruz Mixtepec)				San Juan Mixtepec	Oaxaca														mixteco de oeste central	sa'an ntavi	[sãʔã ndaβi]												SantaCruzSantaCruzMixtepec	santa cruz (santa cruz mixtepec)	
	Santa Cruz (Santa Cruz Yosoyúa)				Santa María Yosoyúa	Oaxaca														mixteco de Santa María Yosoyúa	tu’un savi	[tũʔũ saβi]												SantaCruzSantaCruzYosoyua	santa cruz (santa cruz yosoyua)	
	Santa Cruz Cafetal				Metlatónoc	Guerrero														mixteco de Guerrero del este medio	tu’un Isasi ~ tu’un isavi ~ tu’un savi	[tũʔũ isasi] ~ [tũʔũ isaβi] ~ [tũʔũ saβi]												SantaCruzCafetal	santa cruz cafetal	
	Santa Cruz de Rufino Tamayo				Santa María Zacatepec	Oaxaca														mixteco de Sierra sur oeste	tu’un va’a	[tũʔũ vaʔa]												SantaCruzRufinoTamayo	santa cruz de rufino tamayo	
	Santa Cruz El Limón				San Miguel Amatitlán	Oaxaca														mixteco del noroeste	tu’un savi	[tũʔũ saβi]												SantaCruzElLimon	santa cruz el limon	
	Santa Cruz El Nuevo				Metlatónoc	Guerrero														mixteco de Guerrero del este medio	tu’un Isasi ~ tu’un isavi ~ tu’un savi	[tũʔũ isasi] ~ [tũʔũ isaβi] ~ [tũʔũ saβi]												SantaCruzElNuevo	santa cruz el nuevo	
	Santa Cruz Fandango				Alcozáuca de Guerrero	Guerrero														mixteco de Guerrero del noreste central	tu’un savi	[tũʔũ saβi]												SantaCruzFandango	santa cruz fandango	
	Santa Cruz Flores Magón				Santiago Jamiltepec	Oaxaca														mixteco de Oaxaca de costa central baja	tu’un savi	[tũʔũ saβi]												SantaCruzFloresMagon	santa cruz flores magon	
	Santa Cruz Guerrero				Atlamajalcingo del Monte	Guerrero														mixteco de Atlamajalcingo	tu’un savi	[tũʔũ saβi]												SantaCruzGuerrero	santa cruz guerrero	
	Santa Cruz Huachichiqui				San Sebastián Tecomaxtlahuaca	Oaxaca														mixteco del oeste	to’on savi	[tõʔõ saβi]												SantaCruzHuachichiqui	santa cruz huachichiqui	
	Santa Cruz Nuevo				Totoltepec de Guerrero	Puebla														mixteco de la frontera Puebla-Oaxaca	da’an davi	[ðãʔã ðaβi]												SantaCruzNuevo	santa cruz nuevo	
	Santa Cruz Pípila				San Bartolo Soyaltepec	Oaxaca														mixteco del noreste bajo	tu’un savi	[tũʔũ saβi]												SantaCruzPipila	santa cruz pipila	
	Santa Cruz Rancho Viejo				San Sebastián Tecomaxtlahuaca	Oaxaca														mixteco del oeste	to’on savi	[tõʔõ saβi]												SantaCruzRanchoViejo	santa cruz rancho viejo	
	Santa Cruz Río Venado				Constancia de Rosario	Oaxaca														mixteco de Sierra sur noroeste	tu’un savi	[tũʔũ saβi]												SantaCruzRioVenado	santa cruz rio venado	
	Santa Cruz Tacahua				Santa Cruz Tacahua	Oaxaca														mixteco del sur medio	tu’un savi	[tũʔũ saβi]												SantaCruzTacahua	santa cruz tacahua	
	Santa Cruz Teconte (El Teconte)				Ometepec	Guerrero														mixteco de Guerrero de la costa este	tu’un savi	[tũʔũ saβi]												SantaCruzTeconteElTeconte	santa cruz teconte (el teconte)	
	Santa Cruz Tihuixte				Santiago Tetepec	Oaxaca														mixteco de Oaxaca de la costa central	tu’un savi	[tũʔũ saβi]												SantaCruzTihuixte	santa cruz tihuixte	
	Santa Cruz Tilapa				Santiago Juxtlahuaca	Oaxaca														mixteco del oeste alto	tu’un da’vi	[tũʔũ ðaʔβi]												SantaCruzTilapa	santa cruz tilapa	
	Santa Cruz Tutiahua				Santa María Zacatepec	Oaxaca														mixteco de Sierra sur oeste	tu’un va’a	[tũʔũ vaʔa]												SantaCruzTutiahua	santa cruz tutiahua	
	Santa Cruz Tututepec				Villa de Tututepec de Melchor Ocampo	Oaxaca														mixteco de Villa de Tututepec	tu’un savi	[tũʔũ saβi]												SantaCruzTututepec	santa cruz tututepec	
	Santa Cruz Xoxocotlán				Santa Cruz Xoxocotlán	Oaxaca														mixteco bajo de Valles	tu’un dau	[tũʔũ ðau]												SantaCruzXoxocotlan	santa cruz xoxocotlan	
	Santa Cruz Yosondica				San Sebastián Tecomaxtlahuaca	Oaxaca														mixteco del oeste	to’on savi	[tõʔõ saβi]												SantaCruzYosondica	santa cruz yosondica	
	Santa Cruz Yucucani				Tlacoachistlahuaca	Guerrero														mixteco de Tlacoachistlahuaca	tu’un savi	[tũʔũ saβi]												SantaCruzYucucani	santa cruz yucucani	
	Santa Cruz Yumá				Tezoatlán de Segura y Luna	Oaxaca														mixteco del oeste alto	tu’un da’vi	[tũʔũ ðaʔβi]												SantaCruzYuma	santa cruz yuma	
	Santa Elena				San Miguel Tlacamama	Oaxaca														mixteco de Oaxaca de la costa central	tu’un savi	[tũʔũ saβi]												SantaElena	santa elena	
	Santa Elena Comaltepec				Santiago Jamiltepec	Oaxaca														mixteco de Oaxaca de costa central baja	tu’un savi	[tũʔũ saβi]												SantaElenaComaltepec	santa elena comaltepec	
	Santa Inés de Zaragoza				Santa Inés de Zaragoza	Oaxaca														mixteco de Santa Inés de Zaragoza	tnu’un davi	[tnũʔũ ðaβi]												SantaInesZaragoza	santa ines de zaragoza	
	Santa Juanita				Magdalena Peñasco	Oaxaca														mixteco central	tu’un savi	[tũʔũ saβi]												SantaJuanita	santa juanita	
	Santa María (Santa María Asunción)				Ometepec	Guerrero														mixteco de Guerrero de la costa este	tu’un savi	[tũʔũ saβi]												SantaMariaSantaMariaAsuncion	santa maria (santa maria asuncion)	
	Santa María Almoloyas				San Juan Bautista Cuicatlán	Oaxaca														mixteco de Cañada bajo	tu’un savi	[tũʔũ saβi]												SantaMariaAlmoloyas	santa maria almoloyas	
	Santa María Añuma				Asunción Nochixtlán	Oaxaca														mixteco del este	tu’un davi	[tũʔũ ðaβi]												SantaMariaAnuma	santa maria anuma	
	Santa María Asunción				Ixpantepec Nieves	Oaxaca														mixteco del oeste alto	tu’un da’vi	[tũʔũ ðaʔβi]												SantaMariaAsuncion	santa maria asuncion	
	Santa María Atzompa				Santa María Atzompa	Oaxaca														mixteco bajo de Valles	tu’un dau	[tũʔũ ðau]												SantaMariaAtzompa	santa maria atzompa	
	Santa María Buenos Aires				Cuyamecalco Villa de Zaragoza	Oaxaca														mixteco de Cañada central	tu’un savi	[tũʔũ saβi]												SantaMariaBuenosAires	santa maria buenos aires	
	Santa María Chachoápam				Santa María Chachoápam	Oaxaca														mixteco del noreste bajo	tu’un savi	[tũʔũ saβi]												SantaMariaChachoapam	santa maria chachoapam	
	Santa María Chicometepec (La Boquilla)				Santa María Huazolotitlán	Oaxaca														mixteco de Santa María Huazolotitlán	to’on savi	[tõʔõ saβi]												SantaMariaChicometepecLaBoquilla	santa maria chicometepec (la boquilla)	
	Santa María Cuquila				Heroica Ciudad de Tlaxiaco	Oaxaca														mixteco del suroeste central	tu’un savi	[tũʔũ saβi]												SantaMariaCuquila	santa maria cuquila	
	Santa María de la Lima				Mesones Hidalgo	Oaxaca														mixteco de Sierra sur noroeste	tu’un savi	[tũʔũ saβi]												SantaMarialaLima	santa maria de la lima	
	Santa María de las Nieves Monteverde				San Antonino Monte Verde	Oaxaca														mixteco del norte bajo	tu’un savi	[tũʔũ saβi]												SantaMarialasNievesMonteverde	santa maria de las nieves monteverde	
	Santa María Naranjo				Santiago Amoltepec	Oaxaca														mixteco de Santiago Amoltepec	tnu'u ñuu savi	[tnũʔũ nũʔũ saβi]												SantaMariaNaranjo	santa maria naranjo	
	Santa María Natividad				Ixpantepec Nieves	Oaxaca														mixteco del oeste alto	tu’un da’vi	[tũʔũ ðaʔβi]												SantaMariaNatividad	santa maria natividad	
	Santa María Ocotlán				Santa Lucía Monteverde	Oaxaca														mixteco de Santa Lucía Monteverde	sasau	[sasau]												SantaMariaOcotlan	santa maria ocotlan	
	Santa María Pueblo Nuevo				Constancia de Rosario	Oaxaca														mixteco de Sierra sur noroeste	tu’un savi	[tũʔũ saβi]												SantaMariaPuebloNuevo	santa maria pueblo nuevo	
	Santa María Teposlantongo				San Juan Mixtepec	Oaxaca														mixteco de oeste central	sa'an ntavi	[sãʔã ndaβi]												SantaMariaTeposlantongo	santa maria teposlantongo	
	Santa María Texcatitlán				Santa María Texcatitlán	Oaxaca														mixteco de Cañada bajo	tu’un savi	[tũʔũ saβi]												SantaMariaTexcatitlan	santa maria texcatitlan	
	Santa María Tinu				Asunción Nochixtlán	Oaxaca														mixteco del este	tu’un davi	[tũʔũ ðaβi]												SantaMariaTinu	santa maria tinu	
	Santa María Yosocani				San Lorenzo	Oaxaca														mixteco de Oaxaca de la costa central	tu’un savi	[tũʔũ saβi]												SantaMariaYosocani	santa maria yosocani	
	Santa Rita				Santiago Tlazoyaltepec	Oaxaca														mixteco bajo de Valles	tu’un dau	[tũʔũ ðau]												SantaRita	santa rita	
	Santa Rosa				Heroica Ciudad de Huajuapan de León	Oaxaca														mixteco del noroeste medio	dedavi ~ tu’un savi	[dedaβi] ~ [tũʔũ saβi]												SantaRosa	santa rosa	
	Santa Rosa				San Juan Ñumi	Oaxaca														mixteco de Ñumi	sa'an savi ~ sa'an sau	[sãʔã saβi] ~ [sãʔã sau]												SantaRosa	santa rosa	
	Santa Rosa				Tecoanapa	Guerrero														mixteco de Guerrero de la costa occidental	tu’un savi	[tũʔũ saβi]												SantaRosa	santa rosa	
	Santa Rosa Caxtlahuaca				Santiago Juxtlahuaca	Oaxaca														mixteco del oeste alto	tu’un da’vi	[tũʔũ ðaʔβi]												SantaRosaCaxtlahuaca	santa rosa caxtlahuaca	
	Santa Rosa de Juárez				Santiago Yucuyachi	Oaxaca														mixteco del oeste alto	tu’un da’vi	[tũʔũ ðaʔβi]												SantaRosaJuarez	santa rosa de juarez	
	Santa Rosa de Lima				Xalpatláhuac	Guerrero														mixteco de Guerrero central alto	tno̱’on sávi̱	[tnõʔõ saβi˨]												SantaRosaLima	santa rosa de lima	
	Santa Rosa de Lima				Villa de Tututepec de Melchor Ocampo	Oaxaca														mixteco de Villa de Tututepec	tu’un savi	[tũʔũ saβi]												SantaRosaLima	santa rosa de lima	
	Santa Teresa				Asunción Nochixtlán	Oaxaca														mixteco del este	tu’un davi	[tũʔũ ðaβi]												SantaTeresa	santa teresa	
	Santa Teresa Primera Sección (Ampliación)				Heroica Ciudad de Huajuapan de León	Oaxaca														mixteco del noroeste medio	dedavi ~ tu’un savi	[dedaβi] ~ [tũʔũ saβi]												SantaTeresaPrimeraSeccionAmpliacion	santa teresa primera seccion (ampliacion)	
	Santa Zenaida				San Andrés Huaxpaltepec	Oaxaca														mixteco de Oaxaca de la costa central	tu’un savi	[tũʔũ saβi]												SantaZenaida	santa zenaida	
	Santiago Amatlán				Asunción Nochixtlán	Oaxaca														mixteco del este	tu’un davi	[tũʔũ ðaβi]												SantiagoAmatlan	santiago amatlan	
	Santiago Arroyo Prieto				Metlatónoc	Guerrero														mixteco de Guerrero del este medio	tu’un Isasi ~ tu’un isavi ~ tu’un savi	[tũʔũ isasi] ~ [tũʔũ isaβi] ~ [tũʔũ saβi]												SantiagoArroyoPrieto	santiago arroyo prieto	
	Santiago Asunción				Silacayoapam	Oaxaca														mixteco del oeste alto	tu’un da’vi	[tũʔũ ðaʔβi]												SantiagoAsuncion	santiago asuncion	
	Santiago Buena Vista (Ticua)				Asunción Nochixtlán	Oaxaca														mixteco del este	tu’un davi	[tũʔũ ðaβi]												SantiagoBuenaVistaTicua	santiago buena vista (ticua)	
	Santiago Chilixtlahuaca				Heroica Ciudad de Huajuapan de León	Oaxaca														mixteco del noroeste medio	dedavi ~ tu’un savi	[dedaβi] ~ [tũʔũ saβi]												SantiagoChilixtlahuaca	santiago chilixtlahuaca	
	Santiago del Río				Xalpatláhuac	Guerrero														mixteco de Guerrero del norte central	jnu’un sábi̠	[hnũʔũ sa˦βi˨]												SantiagoRio	santiago del rio	
	Santiago del Río				Santiago del Río	Oaxaca														mixteco del oeste alto	tu’un da’vi	[tũʔũ ðaʔβi]												SantiagoRio	santiago del rio	
	Santiago Dominguillo (Alpichagua)				San Juan Bautista Cuicatlán	Oaxaca														mixteco de Cañada bajo	tu’un savi	[tũʔũ saβi]												SantiagoDominguilloAlpichagua	santiago dominguillo (alpichagua)	
	Santiago El Jazmín				Santos Reyes Yucuná	Oaxaca														mixteco del noroeste	tu’un savi	[tũʔũ saβi]												SantiagoElJazmin	santiago el jazmin	
	Santiago Huaxolotipac				San Antonio Huitepec	Oaxaca														mixteco de San Antonio Huitepec	tu’un savi	[tũʔũ saβi]												SantiagoHuaxolotipac	santiago huaxolotipac	
	Santiago Jicayán				San Pedro Jicayán	Oaxaca														mixteco de Oaxaca de la costa central	tu’un savi	[tũʔũ saβi]												SantiagoJicayan	santiago jicayan	
	Santiago Jocotepec				Villa de Tututepec de Melchor Ocampo	Oaxaca														mixteco de Villa de Tututepec	tu’un savi	[tũʔũ saβi]												SantiagoJocotepec	santiago jocotepec	
	Santiago Naranjos				Santiago Juxtlahuaca	Oaxaca														mixteco del oeste alto	tu’un da’vi	[tũʔũ ðaʔβi]												SantiagoNaranjos	santiago naranjos	
	Santiago Nuxaño				San Sebastián Tecomaxtlahuaca	Oaxaca														mixteco del oeste	to’on savi	[tõʔõ saβi]												SantiagoNuxano	santiago nuxano	
	Santiago Nuxaño				San Miguel Tlacotepec	Oaxaca														mixteco del oeste alto	tu’un da’vi	[tũʔũ ðaʔβi]												SantiagoNuxano	santiago nuxano	
	Santiago Petlacala				San Martín Peras	Oaxaca														mixteco del oeste	to’on savi	[tõʔõ saβi]												SantiagoPetlacala	santiago petlacala	
	Santiago Tapextla				Santiago Tapextla	Oaxaca														mixteco del oeste de la costa	tu’un savi	[tũʔũ saβi]												SantiagoTapextla	santiago tapextla	
	Santiago Tetepec				Santiago Tetepec	Oaxaca														mixteco de Oaxaca de la costa central	tu’un savi	[tũʔũ saβi]												SantiagoTetepec	santiago tetepec	
	Santiago Tilapa				Coicoyán de las Flores	Oaxaca														mixteco del oeste	to’on savi	[tõʔõ saβi]												SantiagoTilapa	santiago tilapa	
	Santiago Tiño				San Juan Mixtepec	Oaxaca														mixteco de oeste central	sa'an ntavi	[sãʔã ndaβi]												SantiagoTino	santiago tino	
	Santiago Yolomecatl				Santiago Yolomecatl	Oaxaca														mixteco del norte bajo	tu’un savi	[tũʔũ saβi]												SantiagoYolomecatl	santiago yolomecatl	
	Santiago Yucuyachi				Santiago Yucuyachi	Oaxaca														mixteco del oeste alto	tu’un da’vi	[tũʔũ ðaʔβi]												SantiagoYucuyachi	santiago yucuyachi	
	Santo Domingo				Santo Domingo Ixcatlán	Oaxaca														mixteco del sur medio	tu’un savi	[tũʔũ saβi]												SantoDomingo	santo domingo	
	Santo Domingo del Progreso				San Juan Mixtepec	Oaxaca														mixteco de oeste central	sa'an ntavi	[sãʔã ndaβi]												SantoDomingoProgreso	santo domingo del progreso	
	Santo Domingo del Progreso				San Pablo Tijaltepec	Oaxaca														mixteco de San Pablo Tijaltepec	tu’un savi	[tũʔũ saβi]												SantoDomingoProgreso	santo domingo del progreso	
