id,village_name,village_name_alternative,municipality,state,latitude,longitude,isocode,glottocode,glottolog_name,glottolog_level,glottolog_super,glottolog_group,glottolog_latitude,glottolog_longitude,josserand_group,josserand_subgroup,josserand_code,inali_group,inali_endonym_ort,inali_endonym_ipa,egland_name,egland_perc,egland_level,egland_super,mtree_name,mtree_code,mtree_codealt,mtree_latitude,mtree_longitude,mtree_comments,coordinate.comparison,village_norm,Comments
NA,San Miguel Río Verde (La Tortuga),NA,Santiago Amoltepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Santiago Amoltepec,tnu'u ñuu savi,[tnũʔũ nũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san miguel rio verde (la tortuga),
NA,San Miguel Santa Flor,NA,San Miguel Santa Flor,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Cañada central,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san miguel santa flor,
NA,San Miguel Tejalpan,NA,Xochistlahuaca,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Xochistlahuaca,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san miguel tejalpan,
NA,San Miguel Tetepelcingo,NA,San Lorenzo,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Oaxaca de la costa central,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san miguel tetepelcingo,
NA,San Miguel Tixa,NA,San Pedro y San Pablo Teposcolula,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del norte bajo,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san miguel tixa,
NA,San Miguel Tlacamama,NA,San Miguel Tlacamama,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Oaxaca de la costa central,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san miguel tlacamama,
NA,San Miguel Zahuatlán,NA,San Simón Zahuatlán,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del noroeste,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san miguel zahuatlan,
NA,San Miguel Zapotitlán,NA,Tlapa de Comonfort,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero del norte,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san miguel zapotitlan,
NA,San Miguel Zinacantla (El Campito),NA,Tlapa de Comonfort,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero del norte,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san miguel zinacantla (el campito),
NA,San Miguelito,NA,Alcozáuca de Guerrero,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero del noreste central,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san miguelito,
NA,San Miguelito,NA,Tlapa de Comonfort,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero del norte,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san miguelito,
NA,San Miguelito (Barrio San Miguelito),NA,Silacayoapam,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del oeste alto,tu’un da’vi,[tũʔũ ðaʔβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san miguelito (barrio san miguelito),
NA,San Nicolás,NA,Cuajinicuilapa,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero de la costa este,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san nicolas,
NA,San Nicolás Zoyatlán (Zoyatlán),NA,Xalpatláhuac,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero del norte central,jnu’un sábi̠,[hnũʔũ sa˦βi˨],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san nicolas zoyatlan (zoyatlan),
NA,San Pablo Almoloyas,NA,San Juan Bautista Cuicatlán,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Cañada bajo,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pablo almoloyas,
NA,San Pablo Huitzo,NA,San Pablo Huitzo,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco alto de Valles,tu’un ñudavi,[tũʔũ ?udaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pablo huitzo,
NA,San Pablo Netitlán,NA,Zapotitlán,Puebla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Zapotitlán,da’an davi,[ðãʔã ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pablo netitlan,
NA,San Pedro,NA,San Jerónimo Xayacatlán,Puebla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de la frontera Puebla-Oaxaca,da’an davi,[ðãʔã ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro,
NA,San Pedro,NA,San Antonio Huitepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de San Antonio Huitepec,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro,
NA,San Pedro Atzumba,NA,Zapotitlán,Puebla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Zapotitlán,da’an davi,[ðãʔã ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro atzumba,
NA,San Pedro Calvario,NA,San Juan Mixtepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de oeste central,sa'an ntavi,[sãʔã ndaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro calvario,
NA,San Pedro Chicozapotes,NA,San Juan Bautista Cuicatlán,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Cañada bajo,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro chicozapotes,
NA,San Pedro Cholula,NA,Santa María Peñoles,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Santa María Peñoles,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro cholula,
NA,San Pedro Corral,NA,San Juan Mixtepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de oeste central,sa'an ntavi,[sãʔã ndaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro corral,
NA,San Pedro Cuitlapan,NA,Tlacoachistlahuaca,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Tlacoachistlahuaca,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro cuitlapan,
NA,San Pedro El Alto,NA,San Mateo Peñasco,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de San Mateo Peñasco,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro el alto,
NA,San Pedro Ixtlahuaca,NA,San Pedro Ixtlahuaca,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco bajo de Valles,tu’un dau,[tũʔũ ðau],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro ixtlahuaca,
NA,San Pedro Jaltepetongo,NA,San Pedro Jaltepetongo,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Cañada bajo,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro jaltepetongo,
NA,San Pedro Mártir,NA,San Mateo Peñasco,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de San Mateo Peñasco,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro martir,
NA,San Pedro Mártir (Barrio San Pedro Mártir),NA,San Pedro Molinos,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de San Pedro Molinos,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro martir (barrio san pedro martir),
NA,San Pedro Netitlán,NA,Zapotitlán,Puebla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Zapotitlán,da’an davi,[ðãʔã ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro netitlan,
NA,San Pedro Nodon,NA,San Juan Bautista Cuicatlán,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Cañada bajo,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro nodon,
NA,San Pedro Ñumi,NA,San Juan Ñumi,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Ñumi,sa'an savi ~ sa'an sau,[sãʔã saβi] ~ [sãʔã sau],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro numi,
NA,San Pedro Petlacala,NA,Tlapa de Comonfort,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero del norte,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro petlacala,
NA,San Pedro Quilitongo,NA,Asunción Nochixtlán,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del este,tu’un davi,[tũʔũ ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro quilitongo,
NA,San Pedro Retoño,NA,San Juan Mixtepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de oeste central,sa'an ntavi,[sãʔã ndaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro retono,
NA,San Pedro Siniyuvi,NA,San Juan Colorado,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Oaxaca de la costa noroeste,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro siniyuvi,
NA,San Pedro Tulixtlahuaca,NA,San Antonio Tepetlapa,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del oeste de la costa,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro tulixtlahuaca,
NA,San Pedro Viejo,NA,Metlatónoc,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero del este medio,tu’un Isasi ~ tu’un isavi ~ tu’un savi,[tũʔũ isasi] ~ [tũʔũ isaβi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro viejo,
NA,San Pedro y San Pablo Tequixtepec,NA,San Pedro y San Pablo Tequixtepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de la frontera Puebla-Oaxaca,da’an davi,[ðãʔã ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro y san pablo tequixtepec,
NA,San Pedro Yososcua,NA,San Juan Mixtepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de oeste central,sa'an ntavi,[sãʔã ndaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro yososcua,
NA,San Pedro Yosotatu,NA,Santiago Nuyoó,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del suroeste,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san pedro yosotatu,
NA,San Rafael,NA,Metlatónoc,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero del este medio,tu’un Isasi ~ tu’un isavi ~ tu’un savi,[tũʔũ isasi] ~ [tũʔũ isaβi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san rafael,
NA,San Rafael (Segunda Sección),NA,Heroica Ciudad de Huajuapan de León,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del noroeste medio,dedavi ~ tu’un savi,[dedaβi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san rafael (segunda seccion),
NA,San Sebastián (Barrio San Sebastián),NA,Silacayoapam,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del oeste alto,tu’un da’vi,[tũʔũ ðaʔβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san sebastian (barrio san sebastian),
NA,San Sebastián Atoyaquillo,NA,San Miguel Achiutla,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco central,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san sebastian atoyaquillo,
NA,San Sebastián Cahuandaca,NA,San Juan Mixtepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de oeste central,sa'an ntavi,[sãʔã ndaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san sebastian cahuandaca,
NA,San Sebastián Frontera,NA,Santiago Chazumba,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de la frontera Puebla-Oaxaca,da’an davi,[ðãʔã ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san sebastian frontera,
NA,San Sebastián Ixcapa,NA,San Sebastián Ixcapa,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Oaxaca de la costa noroeste,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san sebastian ixcapa,
NA,San Sebastián los Cholula,NA,San Sebastián Tecomaxtlahuaca,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del oeste,to’on savi,[tõʔõ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san sebastian los cholula,
NA,San Sebastián Nopalera,NA,Santa Lucía Monteverde,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Santa Lucía Monteverde,sasau,[sasau],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san sebastian nopalera,
NA,San Sebastián Sedas,NA,San Francisco Telixtlahuaca,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco alto de Valles,tu’un ñudavi,[tũʔũ ?udaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san sebastian sedas,
NA,San Valentín Gómez,NA,Tezoatlán de Segura y Luna,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del noroeste medio,dedavi ~ tu’un savi,[dedaβi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san valentin gomez,
NA,San Vicente Amole,NA,Copanatoyac,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Coapanatoyac,tno’on sawi ~ tu’un savi,[tnõʔõ sawi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san vicente amole,
NA,San Vicente Boquerón,NA,Acatlán,Puebla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del suroeste de Puebla,da’an davi ~ de’e dau,[ðãʔã ðaβi] ~ [ðeʔe ðau],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san vicente boqueron,
NA,San Vicente del Palmar,NA,Tezoatlán de Segura y Luna,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del noroeste medio,dedavi ~ tu’un savi,[dedaβi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san vicente del palmar,
NA,San Vicente Piñas,NA,Santa María Zacatepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Sierra sur oeste,tu’un va’a,[tũʔũ vaʔa],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,san vicente pinas,
NA,Sanchico,NA,Santiago Chazumba,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de la frontera Puebla-Oaxaca,da’an davi,[ðãʔã ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sanchico,
NA,Sandoo Ñuu,NA,Santa María Apazco,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del noreste,da’an davi,[ðãʔã ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sandoo nuu,
NA,Santa Ana Rayón,NA,Santiago Tamazola,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del oeste alto,tu’un da’vi,[tũʔũ ðaʔβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa ana rayon,
NA,Santa Ana Rayón,NA,Constancia de Rosario,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Sierra sur noroeste,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa ana rayon,
NA,Santa Anita,NA,Xalpatláhuac,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero central alto,tno̱’on sávi̱,[tnõʔõ saβi˨],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa anita,
NA,Santa Catalina Chinango,NA,San Pedro y San Pablo Tequixtepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de la frontera Puebla-Oaxaca,da’an davi,[ðãʔã ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa catalina chinango,
NA,Santa Catarina,NA,Metlatónoc,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero del este medio,tu’un Isasi ~ tu’un isavi ~ tu’un savi,[tũʔũ isasi] ~ [tũʔũ isaβi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa catarina,
NA,Santa Catarina (Ignacio Allende),NA,Villa Tejupam de la Unión,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del norte bajo,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa catarina (ignacio allende),
NA,Santa Catarina Cuanana,NA,Santiago Yosondúa,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Yosondúa,sa’an sau,[sãʔã sau],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa catarina cuanana,
NA,Santa Catarina Montaño,NA,Santa María Atzompa,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco bajo de Valles,tu’un dau,[tũʔũ ðau],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa catarina montano,
NA,Santa Catarina Noltepec,NA,Santiago Juxtlahuaca,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del oeste alto,tu’un da’vi,[tũʔũ ðaʔβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa catarina noltepec,
NA,Santa Catarina Ocotlán,NA,San Juan Bautista Coixtlahuaca,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del noreste,da’an davi,[ðãʔã ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa catarina ocotlan,
NA,Santa Catarina Río Delgado,NA,San Pedro y San Pablo Teposcolula,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del norte bajo,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa catarina rio delgado,
NA,Santa Catarina Tayata,NA,Santa Catarina Tayata,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco central,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa catarina tayata,
NA,Santa Catarina Yucuni,NA,San Juan Tamazola,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de San Juan Tamazola,tnu’un davi,[tnũʔũ ðaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa catarina yucuni,
NA,Santa Catarina Yutandoo,NA,Tezoatlán de Segura y Luna,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del noroeste central bajo,tu’un javi,[tũʔũ xaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa catarina yutandoo,
NA,Santa Catarina Yuxia,NA,Chalcatongo de Hidalgo,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del sur bajo,sahin sau,[sahin sau],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa catarina yuxia,
NA,Santa Cruz,NA,Copanatoyac,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Coapanatoyac,tno’on sawi ~ tu’un savi,[tnõʔõ sawi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa cruz,
NA,Santa Cruz,NA,Xalpatláhuac,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero central alto,tno̱’on sávi̱,[tnõʔõ saβi˨],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa cruz,
NA,Santa Cruz,NA,San Miguel Ahuehuetitlán,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del oeste alto,tu’un da’vi,[tũʔũ ðaʔβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa cruz,
NA,Santa Cruz,NA,San Juan Bautista Cuicatlán,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Cañada bajo,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa cruz,
NA,Santa Cruz,NA,San Mateo Peñasco,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de San Mateo Peñasco,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa cruz,
NA,Santa Cruz,NA,San Miguel Amatitlán,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del noroeste,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa cruz,
NA,Santa Cruz,NA,San Simón Zahuatlán,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco del noroeste,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa cruz,
NA,Santa Cruz,NA,Santa Catarina Mechoacán,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Oaxaca de la costa central,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa cruz,
NA,Santa Cruz,NA,Tlalixtaquilla de Maldonado,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Tlalixtaquilla de Maldonado,tu’un savi de,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa cruz,
NA,Santa Cruz (Barrio Santa Cruz),NA,San Antonio Sinicahua,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de San Antonio Sinicahua,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa cruz (barrio santa cruz),
NA,Santa Cruz (Santa Cruz Mixtepec),NA,San Juan Mixtepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de oeste central,sa'an ntavi,[sãʔã ndaβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa cruz (santa cruz mixtepec),
NA,Santa Cruz (Santa Cruz Yosoyúa),NA,Santa María Yosoyúa,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Santa María Yosoyúa,tu’un savi,[tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa cruz (santa cruz yosoyua),
NA,Santa Cruz Cafetal,NA,Metlatónoc,Guerrero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Guerrero del este medio,tu’un Isasi ~ tu’un isavi ~ tu’un savi,[tũʔũ isasi] ~ [tũʔũ isaβi] ~ [tũʔũ saβi],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa cruz cafetal,
NA,Santa Cruz de Rufino Tamayo,NA,Santa María Zacatepec,Oaxaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixteco de Sierra sur oeste,tu’un va’a,[tũʔũ vaʔa],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santa cruz de rufino tamayo,
